FileName,FileSize,ModificationDate,Duration,Resolution,FrameRate,Format,Class
Airplane_Não classificados_219.mp4,1422586,2024-07-26 12:43:03,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_220.mp4,1431628,2024-07-26 12:43:03,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_221.mp4,1400516,2024-07-26 12:43:02,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_222.mp4,1389146,2024-07-26 12:43:02,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_223.mp4,1440959,2024-07-26 12:43:02,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_224.mp4,1363996,2024-07-26 12:43:02,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_225.mp4,1377517,2024-07-26 12:43:02,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_226.mp4,1317468,2024-07-26 12:43:02,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_227.mp4,1442684,2024-07-26 12:43:02,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_228.mp4,1254434,2024-07-26 12:43:02,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_229.mp4,1022750,2024-07-26 12:43:02,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_230.mp4,1039893,2024-07-26 12:43:01,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_231.mp4,1030044,2024-07-26 12:43:01,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_232.mp4,1230958,2024-07-26 12:43:02,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_233.mp4,1195962,2024-07-26 12:43:02,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_234.mp4,1488476,2024-07-26 12:43:02,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_235.mp4,1193781,2024-07-26 12:43:02,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_236.mp4,1271751,2024-07-26 12:43:02,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_237.mp4,1274729,2024-07-26 12:43:02,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_238.mp4,1110509,2024-07-26 12:43:02,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_239.mp4,1151823,2024-07-26 12:43:02,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_240.mp4,1079645,2024-07-26 12:43:02,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_241.mp4,1062437,2024-07-26 12:43:02,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_242.mp4,1062942,2024-07-26 12:43:02,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_243.mp4,1043739,2024-07-26 12:43:02,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_244.mp4,1006846,2024-07-26 12:43:01,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_245.mp4,997710,2024-07-26 12:43:01,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_246.mp4,1031099,2024-07-26 12:43:01,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_247.mp4,1016065,2024-07-26 12:43:01,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_248.mp4,1029143,2024-07-26 12:43:01,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_249.mp4,1222071,2024-07-26 12:43:01,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_250.mp4,1209667,2024-07-26 12:43:01,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_251.mp4,1159218,2024-07-26 12:43:01,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_252.mp4,1148801,2024-07-26 12:43:01,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_253.mp4,1038070,2024-07-26 12:43:01,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_254.mp4,1167693,2024-07-26 12:43:01,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_255.mp4,1172459,2024-07-26 12:43:01,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_256.mp4,1181429,2024-07-26 12:43:01,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_257.mp4,1048932,2024-07-26 12:43:01,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_258.mp4,1193873,2024-07-26 12:43:01,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_259.mp4,1064949,2024-07-26 12:43:01,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_260.mp4,1346965,2024-07-26 12:43:01,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_261.mp4,1371131,2024-07-26 12:43:01,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_262.mp4,1345074,2024-07-26 12:43:01,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_263.mp4,1293179,2024-07-26 12:43:01,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_264.mp4,1332174,2024-07-26 12:43:01,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_265.mp4,1262657,2024-07-26 12:43:01,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_266.mp4,1274856,2024-07-26 12:43:01,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_267.mp4,1220036,2024-07-26 12:43:01,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_268.mp4,1180717,2024-07-26 12:43:01,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_269.mp4,1187428,2024-07-26 12:43:01,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_270.mp4,1557471,2024-07-26 12:43:00,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_271.mp4,1466777,2024-07-26 12:43:00,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_272.mp4,1203942,2024-07-26 12:43:00,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_273.mp4,2007122,2024-07-26 12:43:00,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_274.mp4,1516071,2024-07-26 12:43:00,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_275.mp4,1456765,2024-07-26 12:43:00,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_276.mp4,1434748,2024-07-26 12:43:00,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_277.mp4,1476126,2024-07-26 12:43:00,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_278.mp4,1483774,2024-07-26 12:43:00,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_279.mp4,1084534,2024-07-26 12:43:00,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_280.mp4,1251882,2024-07-26 12:43:00,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_281.mp4,1242659,2024-07-26 12:43:00,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_282.mp4,1500136,2024-07-26 12:42:59,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_283.mp4,1535718,2024-07-26 12:42:59,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_284.mp4,1518553,2024-07-26 12:42:59,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_285.mp4,1686099,2024-07-26 12:42:59,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_286.mp4,1766415,2024-07-26 12:42:59,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_287.mp4,1561526,2024-07-26 12:42:59,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_288.mp4,1299609,2024-07-26 12:43:00,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_289.mp4,1299702,2024-07-26 12:43:00,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_290.mp4,1078015,2024-07-26 12:42:59,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_291.mp4,1491001,2024-07-26 12:43:00,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_292.mp4,1373365,2024-07-26 12:43:00,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_293.mp4,1240668,2024-07-26 12:43:00,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_294.mp4,1136734,2024-07-26 12:43:00,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_295.mp4,1494442,2024-07-26 12:43:00,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_296.mp4,1678768,2024-07-26 12:43:00,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_297.mp4,1526132,2024-07-26 12:43:00,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_298.mp4,1467685,2024-07-26 12:43:00,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_299.mp4,1456026,2024-07-26 12:43:00,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_300.mp4,1387314,2024-07-26 12:43:00,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_301.mp4,1362285,2024-07-26 12:43:00,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_302.mp4,1380251,2024-07-26 12:43:00,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_303.mp4,1343681,2024-07-26 12:43:00,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_304.mp4,1341750,2024-07-26 12:43:00,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_305.mp4,1490082,2024-07-26 12:43:00,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_306.mp4,1590711,2024-07-26 12:42:59,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_307.mp4,1559008,2024-07-26 12:42:59,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_308.mp4,1092975,2024-07-26 12:42:59,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_309.mp4,1115070,2024-07-26 12:42:59,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_310.mp4,1511440,2024-07-26 12:42:59,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_311.mp4,987461,2024-07-26 12:42:59,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_312.mp4,1071258,2024-07-26 12:42:59,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_313.mp4,1081684,2024-07-26 12:42:59,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_314.mp4,1996865,2024-07-26 12:42:59,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_315.mp4,1461607,2024-07-26 12:42:59,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_316.mp4,2288750,2024-07-26 12:42:59,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_317.mp4,1623906,2024-07-26 12:42:59,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_318.mp4,895399,2024-07-26 12:42:59,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_319.mp4,1075378,2024-07-26 12:42:59,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_320.mp4,2088893,2024-07-26 12:42:59,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_321.mp4,1599546,2024-07-26 12:42:59,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Não classificados_322.mp4,687204,2024-07-26 12:42:59,0,unknown,0,unknown,Airplane_Não classificados
Airplane_Pousando_1.mp4,2399240,2024-07-26 12:42:59,0,unknown,0,unknown,Airplane_Pousando
Airplane_Pousando_2.mp4,1519497,2024-07-26 12:42:59,0,unknown,0,unknown,Airplane_Pousando
Airplane_Pousando_3.mp4,792358,2024-07-26 12:42:58,0,unknown,0,unknown,Airplane_Pousando
Airplane_Pousando_4.mp4,462631,2024-07-26 12:42:58,0,unknown,0,unknown,Airplane_Pousando
Airplane_Pousando_5.mp4,992130,2024-07-26 12:42:58,0,unknown,0,unknown,Airplane_Pousando
Airplane_Pousando_6.mp4,984587,2024-07-26 12:42:58,0,unknown,0,unknown,Airplane_Pousando
Airplane_Pousando_7.mp4,987205,2024-07-26 12:42:58,0,unknown,0,unknown,Airplane_Pousando
Airplane_Pousando_8.mp4,993211,2024-07-26 12:42:58,0,unknown,0,unknown,Airplane_Pousando
Airplane_Pousando_9.mp4,971405,2024-07-26 12:42:58,0,unknown,0,unknown,Airplane_Pousando
Airplane_Pousando_10.mp4,968776,2024-07-26 12:42:58,0,unknown,0,unknown,Airplane_Pousando
Airplane_Pousando_11.mp4,1000878,2024-07-26 12:42:58,0,unknown,0,unknown,Airplane_Pousando
Airplane_Pousando_12.mp4,1003040,2024-07-26 12:42:58,0,unknown,0,unknown,Airplane_Pousando
Airplane_Pousando_13.mp4,990575,2024-07-26 12:42:58,0,unknown,0,unknown,Airplane_Pousando
Airplane_Pousando_14.mp4,970142,2024-07-26 12:42:58,0,unknown,0,unknown,Airplane_Pousando
Airplane_Pousando_15.mp4,577569,2024-07-26 12:42:58,0,unknown,0,unknown,Airplane_Pousando
Airplane_Pousando_16.mp4,478666,2024-07-26 12:42:58,0,unknown,0,unknown,Airplane_Pousando
Airplane_Pousando_17.mp4,402708,2024-07-26 12:42:58,0,unknown,0,unknown,Airplane_Pousando
Airplane_Pousando_18.mp4,1187488,2024-07-26 12:42:58,0,unknown,0,unknown,Airplane_Pousando
Airplane_Pousando_19.mp4,382388,2024-07-26 12:42:58,0,unknown,0,unknown,Airplane_Pousando
Airplane_Pousando_20.mp4,1173221,2024-07-26 12:42:58,0,unknown,0,unknown,Airplane_Pousando
Airplane_Pousando_21.mp4,1188824,2024-07-26 12:42:58,0,unknown,0,unknown,Airplane_Pousando
Airplane_Pousando_22.mp4,583226,2024-07-26 12:42:58,0,unknown,0,unknown,Airplane_Pousando
Airplane_Pousando_23.mp4,752918,2024-07-26 12:42:58,0,unknown,0,unknown,Airplane_Pousando
Airplane_Pousando_24.mp4,1115453,2024-07-26 12:42:58,0,unknown,0,unknown,Airplane_Pousando
Airplane_Pousando_25.mp4,1138887,2024-07-26 12:42:58,0,unknown,0,unknown,Airplane_Pousando
Airplane_Pousando_26.mp4,561858,2024-07-26 12:42:58,0,unknown,0,unknown,Airplane_Pousando
Airplane_Pousando_27.mp4,1705320,2024-07-26 12:42:58,0,unknown,0,unknown,Airplane_Pousando
Airplane_Pousando_28.mp4,654271,2024-07-26 12:42:58,0,unknown,0,unknown,Airplane_Pousando
Airplane_Pousando_29.mp4,708152,2024-07-26 12:42:58,0,unknown,0,unknown,Airplane_Pousando
Airplane_Pousando_30.mp4,1024753,2024-07-26 12:42:58,0,unknown,0,unknown,Airplane_Pousando
Airplane_Pousando_31.mp4,2014909,2024-07-26 12:42:58,0,unknown,0,unknown,Airplane_Pousando
Airplane_Pousando_32.mp4,1241329,2024-07-26 12:42:57,0,unknown,0,unknown,Airplane_Pousando
Airplane_Pousando_33.mp4,1113827,2024-07-26 12:42:58,0,unknown,0,unknown,Airplane_Pousando
Airplane_Pousando_34.mp4,539209,2024-07-26 12:42:57,0,unknown,0,unknown,Airplane_Pousando
Airplane_Pousando_35.mp4,1056888,2024-07-26 12:42:58,0,unknown,0,unknown,Airplane_Pousando
Airplane_Pousando_36.mp4,835634,2024-07-26 12:42:57,0,unknown,0,unknown,Airplane_Pousando
Airplane_Pousando_37.mp4,761893,2024-07-26 12:42:58,0,unknown,0,unknown,Airplane_Pousando
Airplane_Pousando_38.mp4,764435,2024-07-26 12:42:57,0,unknown,0,unknown,Airplane_Pousando
Airplane_Pousando_39.mp4,1210262,2024-07-26 12:42:57,0,unknown,0,unknown,Airplane_Pousando
Airplane_Pousando_40.mp4,730354,2024-07-26 12:42:57,0,unknown,0,unknown,Airplane_Pousando
Airplane_Pousando_41.mp4,1110253,2024-07-26 12:42:57,0,unknown,0,unknown,Airplane_Pousando
Airplane_Pousando_42.mp4,1113175,2024-07-26 12:42:58,0,unknown,0,unknown,Airplane_Pousando
Airplane_Pousando_43.mp4,1084631,2024-07-26 12:42:58,0,unknown,0,unknown,Airplane_Pousando
Airplane_Pousando_44.mp4,1505377,2024-07-26 12:42:58,0,unknown,0,unknown,Airplane_Pousando
Airplane_Pousando_45.mp4,667729,2024-07-26 12:42:57,0,unknown,0,unknown,Airplane_Pousando
Airplane_Pousando_46.mp4,733894,2024-07-26 12:42:57,0,unknown,0,unknown,Airplane_Pousando
Airplane_Pousando_47.mp4,847404,2024-07-26 12:42:57,0,unknown,0,unknown,Airplane_Pousando
Airplane_Pousando_48.mp4,578423,2024-07-26 12:42:57,0,unknown,0,unknown,Airplane_Pousando
Airplane_Pousando_49.mp4,749779,2024-07-26 12:42:58,0,unknown,0,unknown,Airplane_Pousando
Airplane_Pousando_50.mp4,1272931,2024-07-26 12:42:57,0,unknown,0,unknown,Airplane_Pousando
Airplane_Pousando_51.mp4,628516,2024-07-26 12:42:57,0,unknown,0,unknown,Airplane_Pousando
Airplane_Pousando_52.mp4,1064536,2024-07-26 12:42:57,0,unknown,0,unknown,Airplane_Pousando
Airplane_Pousando_53.mp4,1058529,2024-07-26 12:42:57,0,unknown,0,unknown,Airplane_Pousando
Airplane_Pousando_54.mp4,729166,2024-07-26 12:42:57,0,unknown,0,unknown,Airplane_Pousando
Airplane_Solo - parado_1.mp4,2454257,2024-07-26 12:42:57,0,unknown,0,unknown,Airplane_Solo - parado
Airplane_Solo - parado_2.mp4,2187596,2024-07-26 12:42:57,0,unknown,0,unknown,Airplane_Solo - parado
Airplane_Solo - parado_3.mp4,2277624,2024-07-26 12:42:57,0,unknown,0,unknown,Airplane_Solo - parado
Airplane_Solo - parado_4.mp4,2973637,2024-07-26 12:42:57,0,unknown,0,unknown,Airplane_Solo - parado
Airplane_Solo - parado_5.mp4,2292897,2024-07-26 12:42:57,0,unknown,0,unknown,Airplane_Solo - parado
Airplane_Solo - parado_6.mp4,3007722,2024-07-26 12:42:57,0,unknown,0,unknown,Airplane_Solo - parado
Airplane_Solo - parado_7.mp4,2534424,2024-07-26 12:42:57,0,unknown,0,unknown,Airplane_Solo - parado
Airplane_Solo - parado_8.mp4,2560551,2024-07-26 12:42:57,0,unknown,0,unknown,Airplane_Solo - parado
Airplane_Solo - parado_9.mp4,2499134,2024-07-26 12:42:57,0,unknown,0,unknown,Airplane_Solo - parado
Airplane_Solo - parado_10.mp4,2522419,2024-07-26 12:42:57,0,unknown,0,unknown,Airplane_Solo - parado
Airplane_Solo - parado_11.mp4,2535540,2024-07-26 12:42:57,0,unknown,0,unknown,Airplane_Solo - parado
Airplane_Solo - parado_12.mp4,1705261,2024-07-26 12:42:57,0,unknown,0,unknown,Airplane_Solo - parado
Airplane_Solo - parado_13.mp4,1406507,2024-07-26 12:42:57,0,unknown,0,unknown,Airplane_Solo - parado
Airplane_Solo - parado_14.mp4,1306934,2024-07-26 12:42:57,0,unknown,0,unknown,Airplane_Solo - parado
Airplane_Solo - parado_15.mp4,1477092,2024-07-26 12:42:57,0,unknown,0,unknown,Airplane_Solo - parado
Airplane_Solo - parado_16.mp4,1512558,2024-07-26 12:42:57,0,unknown,0,unknown,Airplane_Solo - parado
Airplane_Solo - parado_17.mp4,1761397,2024-07-26 12:42:57,0,unknown,0,unknown,Airplane_Solo - parado
Airplane_Solo - parado_18.mp4,1806746,2024-07-26 12:42:57,0,unknown,0,unknown,Airplane_Solo - parado
Airplane_Solo - parado_19.mp4,1784678,2024-07-26 12:42:56,0,unknown,0,unknown,Airplane_Solo - parado
Airplane_Solo - parado_20.mp4,1409420,2024-07-26 12:42:57,0,unknown,0,unknown,Airplane_Solo - parado
Airplane_Solo - parado_21.mp4,1528485,2024-07-26 12:42:56,0,unknown,0,unknown,Airplane_Solo - parado
Airplane_Solo - parado_22.mp4,1531020,2024-07-26 12:42:56,0,unknown,0,unknown,Airplane_Solo - parado
Airplane_Solo - parado_23.mp4,1826496,2024-07-26 12:42:56,0,unknown,0,unknown,Airplane_Solo - parado
Airplane_Solo - parado_24.mp4,1800535,2024-07-26 12:42:56,0,unknown,0,unknown,Airplane_Solo - parado
Airplane_Solo - parado_25.mp4,1828316,2024-07-26 12:42:57,0,unknown,0,unknown,Airplane_Solo - parado
Airplane_Solo - parado_26.mp4,975458,2024-07-26 12:42:56,0,unknown,0,unknown,Airplane_Solo - parado
Airplane_Solo - parado_27.mp4,942365,2024-07-26 12:42:56,0,unknown,0,unknown,Airplane_Solo - parado
Airplane_Solo - parado_28.mp4,916006,2024-07-26 12:42:56,0,unknown,0,unknown,Airplane_Solo - parado
Airplane_Solo - parado_29.mp4,989115,2024-07-26 12:42:56,0,unknown,0,unknown,Airplane_Solo - parado
Airplane_Solo - parado_30.mp4,1095186,2024-07-26 12:42:56,0,unknown,0,unknown,Airplane_Solo - parado
Airplane_Solo - parado_31.mp4,1010450,2024-07-26 12:42:57,0,unknown,0,unknown,Airplane_Solo - parado
Airplane_Solo - parado_32.mp4,662659,2024-07-26 12:42:56,0,unknown,0,unknown,Airplane_Solo - parado
Airplane_Solo - parado_33.mp4,2122245,2024-07-26 12:42:56,0,unknown,0,unknown,Airplane_Solo - parado
Airplane_Solo - parado_34.mp4,1515847,2024-07-26 12:42:56,0,unknown,0,unknown,Airplane_Solo - parado
Airplane_Solo - parado_35.mp4,1674711,2024-07-26 12:42:56,0,unknown,0,unknown,Airplane_Solo - parado
Airplane_Solo - parado_36.mp4,1619970,2024-07-26 12:42:56,0,unknown,0,unknown,Airplane_Solo - parado
Airplane_Solo - parado_37.mp4,2530356,2024-07-26 12:42:56,0,unknown,0,unknown,Airplane_Solo - parado
Airplane_Solo - parado_38.mp4,2431420,2024-07-26 12:42:56,0,unknown,0,unknown,Airplane_Solo - parado
Airplane_Solo - parado_39.mp4,2526443,2024-07-26 12:42:56,0,unknown,0,unknown,Airplane_Solo - parado
Airplane_Solo - parado_40.mp4,2686707,2024-07-26 12:42:56,0,unknown,0,unknown,Airplane_Solo - parado
Airplane_Solo - parado_41.mp4,2382921,2024-07-26 12:42:56,0,unknown,0,unknown,Airplane_Solo - parado
Airplane_Solo - parado_42.mp4,998773,2024-07-26 12:42:56,0,unknown,0,unknown,Airplane_Solo - parado
Airplane_Solo - parado_43.mp4,1623766,2024-07-26 12:42:56,0,unknown,0,unknown,Airplane_Solo - parado
Airplane_Solo - parado_44.mp4,1568680,2024-07-26 12:42:56,0,unknown,0,unknown,Airplane_Solo - parado
Airplane_Solo - parado_45.mp4,1760032,2024-07-26 12:42:56,0,unknown,0,unknown,Airplane_Solo - parado
Airplane_Solo - parado_46.mp4,1055479,2024-07-26 12:42:56,0,unknown,0,unknown,Airplane_Solo - parado
Airplane_Solo - parado_47.mp4,1067688,2024-07-26 12:42:56,0,unknown,0,unknown,Airplane_Solo - parado
Airplane_Solo - parado_48.mp4,2222151,2024-07-26 12:42:56,0,unknown,0,unknown,Airplane_Solo - parado
Airplane_Solo - parado_49.mp4,2241783,2024-07-26 12:42:56,0,unknown,0,unknown,Airplane_Solo - parado
Airplane_Solo - parado_50.mp4,2468025,2024-07-26 12:42:56,0,unknown,0,unknown,Airplane_Solo - parado
Airplane_Solo - parado_51.mp4,2488098,2024-07-26 12:42:56,0,unknown,0,unknown,Airplane_Solo - parado
Airplane_Taxiando_1.mp4,2570981,2024-07-26 12:42:48,0,unknown,0,unknown,Airplane_Taxiando
Airplane_Taxiando_2.mp4,1676046,2024-07-26 12:42:48,0,unknown,0,unknown,Airplane_Taxiando
Airplane_Taxiando_3.mp4,1882093,2024-07-26 12:42:48,0,unknown,0,unknown,Airplane_Taxiando
Airplane_Taxiando_4.mp4,2540024,2024-07-26 12:42:48,0,unknown,0,unknown,Airplane_Taxiando
Airplane_Taxiando_5.mp4,2114980,2024-07-26 12:42:48,0,unknown,0,unknown,Airplane_Taxiando
Airplane_Taxiando_6.mp4,2031255,2024-07-26 12:42:48,0,unknown,0,unknown,Airplane_Taxiando
Airplane_Taxiando_7.mp4,1987208,2024-07-26 12:42:48,0,unknown,0,unknown,Airplane_Taxiando
Airplane_Taxiando_8.mp4,1849042,2024-07-26 12:42:48,0,unknown,0,unknown,Airplane_Taxiando
Airplane_Taxiando_9.mp4,1276933,2024-07-26 12:42:48,0,unknown,0,unknown,Airplane_Taxiando
Airplane_Taxiando_10.mp4,2589546,2024-07-26 12:42:48,0,unknown,0,unknown,Airplane_Taxiando
Airplane_Taxiando_11.mp4,2383461,2024-07-26 12:42:48,0,unknown,0,unknown,Airplane_Taxiando
Airplane_Taxiando_12.mp4,1626161,2024-07-26 12:42:48,0,unknown,0,unknown,Airplane_Taxiando
Airplane_Taxiando_13.mp4,2330966,2024-07-26 12:42:48,0,unknown,0,unknown,Airplane_Taxiando
Airplane_Taxiando_14.mp4,2422765,2024-07-26 12:42:48,0,unknown,0,unknown,Airplane_Taxiando
Airplane_Taxiando_15.mp4,2028825,2024-07-26 12:42:48,0,unknown,0,unknown,Airplane_Taxiando
Airplane_Taxiando_16.mp4,1795677,2024-07-26 12:42:48,0,unknown,0,unknown,Airplane_Taxiando
Airplane_Taxiando_17.mp4,1566312,2024-07-26 12:42:48,0,unknown,0,unknown,Airplane_Taxiando
Airplane_Taxiando_18.mp4,1462443,2024-07-26 12:42:48,0,unknown,0,unknown,Airplane_Taxiando
Airplane_Taxiando_19.mp4,2753190,2024-07-26 12:42:48,0,unknown,0,unknown,Airplane_Taxiando
Airplane_Taxiando_20.mp4,2776596,2024-07-26 12:42:48,0,unknown,0,unknown,Airplane_Taxiando
Airplane_Taxiando_21.mp4,1159338,2024-07-26 12:42:48,0,unknown,0,unknown,Airplane_Taxiando
Airplane_Taxiando_22.mp4,1063805,2024-07-26 12:42:48,0,unknown,0,unknown,Airplane_Taxiando
Airplane_Taxiando_23.mp4,1096584,2024-07-26 12:42:48,0,unknown,0,unknown,Airplane_Taxiando
Airplane_Taxiando_24.mp4,1109466,2024-07-26 12:42:48,0,unknown,0,unknown,Airplane_Taxiando
Airplane_Taxiando_25.mp4,1169686,2024-07-26 12:42:48,0,unknown,0,unknown,Airplane_Taxiando
Airplane_Taxiando_26.mp4,2565520,2024-07-26 12:42:48,0,unknown,0,unknown,Airplane_Taxiando
Airplane_Taxiando_27.mp4,1570667,2024-07-26 12:42:48,0,unknown,0,unknown,Airplane_Taxiando
Airplane_Taxiando_28.mp4,1140090,2024-07-26 12:42:48,0,unknown,0,unknown,Airplane_Taxiando
Airplane_Voando - direita_1.mp4,753733,2024-07-26 12:42:46,0,unknown,0,unknown,Airplane_Voando - direita
Airplane_Voando - esquerda_1.mp4,1213939,2024-07-26 12:42:46,0,unknown,0,unknown,Airplane_Voando - esquerda
Airplane_Voando - frente_1.mp4,1578858,2024-07-26 12:42:47,0,unknown,0,unknown,Airplane_Voando - frente
Airplane_Voando - frente_2.mp4,1636456,2024-07-26 12:42:47,0,unknown,0,unknown,Airplane_Voando - frente
Airplane_Voando - frente_3.mp4,694780,2024-07-26 12:42:47,0,unknown,0,unknown,Airplane_Voando - frente
Airplane_Voando - frente_4.mp4,581587,2024-07-26 12:42:47,0,unknown,0,unknown,Airplane_Voando - frente
Airplane_Voando - frente_5.mp4,1642312,2024-07-26 12:42:47,0,unknown,0,unknown,Airplane_Voando - frente
Airplane_Voando - frente_6.mp4,1616346,2024-07-26 12:42:47,0,unknown,0,unknown,Airplane_Voando - frente
